1499529606.29={"ticker":{"high":347.27,"low":295,"last":343.5,"vol":73876.213173,"buy":342.78,"sell":343.47}}
1499535189.54={"ticker":{"high":347.27,"low":295,"last":335.02,"vol":71352.350687,"buy":335.33,"sell":337.31}}
1499535219.8={"ticker":{"high":347.27,"low":295,"last":337.31,"vol":71357.283268,"buy":335.42,"sell":337.98}}
1499535250.07={"ticker":{"high":347.27,"low":295,"last":337.31,"vol":71357.283268,"buy":335.33,"sell":337.98}}
1499535280.34={"ticker":{"high":347.27,"low":295,"last":337.31,"vol":71356.122879,"buy":335.33,"sell":337.98}}
1499535310.62={"ticker":{"high":347.27,"low":295,"last":337.31,"vol":71356.122879,"buy":335.33,"sell":337.98}}
1499535340.84={"ticker":{"high":347.27,"low":295,"last":338,"vol":71441.885982,"buy":338,"sell":338.99}}
1499535371.14={"ticker":{"high":347.27,"low":295,"last":338,"vol":71445.191416,"buy":335.36,"sell":338}}
1499535401.39={"ticker":{"high":347.27,"low":295,"last":338,"vol":71445.191416,"buy":334.58,"sell":338}}
1499535431.6={"ticker":{"high":347.27,"low":295,"last":334.62,"vol":71439.38589,"buy":334.67,"sell":337.99}}
1499535461.81={"ticker":{"high":347.27,"low":295,"last":334.62,"vol":71439.38589,"buy":334.63,"sell":337.91}}
1499535492.05={"ticker":{"high":347.27,"low":295,"last":337.91,"vol":71445.519146,"buy":334.67,"sell":338}}
1499535522.32={"ticker":{"high":347.27,"low":295,"last":338,"vol":71447.080739,"buy":334.7,"sell":338.99}}
1499535553.11={"ticker":{"high":347.27,"low":295,"last":334.7,"vol":71451.998552,"buy":334.73,"sell":338.98}}
1499535583.93={"ticker":{"high":347.27,"low":295,"last":334.7,"vol":71451.998552,"buy":334.77,"sell":338.98}}
1499535614.13={"ticker":{"high":347.27,"low":295,"last":334.7,"vol":71451.998552,"buy":334.85,"sell":338.98}}
1499535644.35={"ticker":{"high":347.27,"low":295,"last":334.7,"vol":71451.998552,"buy":334.85,"sell":338.98}}
1499535674.65={"ticker":{"high":347.27,"low":295,"last":334.7,"vol":71451.998552,"buy":334.87,"sell":338.98}}
1499535704.85={"ticker":{"high":347.27,"low":295,"last":334.7,"vol":71451.998552,"buy":334.75,"sell":338.98}}
1499535735.04={"ticker":{"high":347.27,"low":295,"last":338.98,"vol":71457.375825,"buy":338.98,"sell":338.99}}
1499535765.28={"ticker":{"high":347.27,"low":295,"last":338.99,"vol":71463.375825,"buy":334.69,"sell":338.99}}
1499535795.55={"ticker":{"high":347.27,"low":295,"last":338.99,"vol":71463.375825,"buy":334.78,"sell":338.99}}
1499535825.86={"ticker":{"high":347.27,"low":295,"last":338.99,"vol":71463.375825,"buy":334.88,"sell":338.99}}
1499535856.12={"ticker":{"high":347.27,"low":295,"last":338.99,"vol":71443.010728,"buy":334.55,"sell":338.99}}
1499535886.36={"ticker":{"high":347.27,"low":295,"last":338.99,"vol":71439.265728,"buy":334.61,"sell":338.99}}
1499535916.57={"ticker":{"high":347.27,"low":295,"last":334.62,"vol":71441.265728,"buy":334.62,"sell":338.98}}
1499535946.8={"ticker":{"high":347.27,"low":295,"last":334.62,"vol":71429.014213,"buy":334.62,"sell":338.98}}
1499535977.03={"ticker":{"high":347.27,"low":295,"last":335.5,"vol":71433.769496,"buy":335.5,"sell":338.89}}
1499536007.24={"ticker":{"high":347.27,"low":295,"last":335.5,"vol":71440.969496,"buy":335.5,"sell":338.89}}
1499536037.44={"ticker":{"high":347.27,"low":295,"last":335.5,"vol":71443.469496,"buy":335.52,"sell":338.89}}
1499536067.73={"ticker":{"high":347.27,"low":295,"last":335.52,"vol":71447.569496,"buy":335.52,"sell":338.79}}
1499536097.93={"ticker":{"high":347.27,"low":295,"last":335.57,"vol":71456.269496,"buy":335.57,"sell":338.79}}
1499536128.15={"ticker":{"high":347.27,"low":295,"last":335.57,"vol":71459.969496,"buy":335.57,"sell":338.79}}
1499536158.4={"ticker":{"high":347.27,"low":295,"last":335.55,"vol":71469.269496,"buy":335.55,"sell":338.74}}
1499536188.62={"ticker":{"high":347.27,"low":295,"last":335,"vol":71477.239496,"buy":334.55,"sell":338.52}}
1499536219.25={"ticker":{"high":347.27,"low":295,"last":335,"vol":71477.239496,"buy":334.58,"sell":338.35}}
1499536249.52={"ticker":{"high":347.27,"low":295,"last":335,"vol":71468.239496,"buy":335.2,"sell":338.29}}
1499536279.8={"ticker":{"high":347.27,"low":295,"last":335,"vol":71468.239496,"buy":335.2,"sell":338.34}}
1499536310.04={"ticker":{"high":347.27,"low":295,"last":335.22,"vol":71469.139496,"buy":335.22,"sell":338.28}}
1499536340.26={"ticker":{"high":347.27,"low":295,"last":335.31,"vol":71471.339496,"buy":335.31,"sell":338.88}}
1499536370.51={"ticker":{"high":347.27,"low":295,"last":335.49,"vol":71474.639496,"buy":335.49,"sell":338.82}}
1499536400.75={"ticker":{"high":347.27,"low":295,"last":335.49,"vol":71474.639496,"buy":334.57,"sell":338.87}}
1499536430.97={"ticker":{"high":347.27,"low":295,"last":335.56,"vol":71458.511946,"buy":335.5,"sell":338.82}}
1499536461.23={"ticker":{"high":347.27,"low":295,"last":335.5,"vol":71449.211946,"buy":335.5,"sell":338.77}}
1499536491.44={"ticker":{"high":347.27,"low":295,"last":338.76,"vol":71491.686459,"buy":335.51,"sell":338.76}}
1499536521.69={"ticker":{"high":347.27,"low":295,"last":338.76,"vol":71510.02616,"buy":335.54,"sell":338.49}}
1499536551.92={"ticker":{"high":347.27,"low":295,"last":335.5,"vol":71538.379946,"buy":334.55,"sell":335.5}}
1499536582.16={"ticker":{"high":347.27,"low":295,"last":335.5,"vol":71538.379946,"buy":334.55,"sell":338.45}}
1499536612.4={"ticker":{"high":347.27,"low":295,"last":335.5,"vol":71538.379946,"buy":334.55,"sell":337.99}}
1499536644.25={"ticker":{"high":347.27,"low":295,"last":334.45,"vol":71540.381143,"buy":333.84,"sell":334}}
1499536674.51={"ticker":{"high":347.27,"low":295,"last":334.45,"vol":71540.381143,"buy":333.84,"sell":337.91}}
1499536704.71={"ticker":{"high":347.27,"low":295,"last":334.45,"vol":71540.381143,"buy":333.84,"sell":337.86}}
1499536734.91={"ticker":{"high":347.27,"low":295,"last":334.45,"vol":71529.693905,"buy":333.84,"sell":337.82}}
1499536765.15={"ticker":{"high":347.27,"low":295,"last":334.45,"vol":71529.693905,"buy":333.84,"sell":337.76}}
1499536795.42={"ticker":{"high":347.27,"low":295,"last":337.72,"vol":71532.699175,"buy":333.84,"sell":337}}
1499536825.67={"ticker":{"high":347.27,"low":295,"last":337,"vol":71534.77785,"buy":333.87,"sell":337}}
1499536855.9={"ticker":{"high":347.27,"low":295,"last":337,"vol":71534.77785,"buy":333.91,"sell":337}}
