1501084828.52={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":22989.060662,"buy":278.02,"sell":280.47}}
1501087402.82={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22947.149399,"buy":277.71,"sell":279.8}}
1501087433.05={"ticker":{"high":288.8,"low":271,"last":279.78,"vol":22947.833847,"buy":277.62,"sell":279.78}}
1501087463.26={"ticker":{"high":288.8,"low":271,"last":279,"vol":22988.740568,"buy":279.78,"sell":279.8}}
1501087493.45={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":22990.9809,"buy":279,"sell":279.8}}
1501087523.79={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":22992.248836,"buy":279,"sell":279.8}}
1501087554.05={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":22993.069002,"buy":277.66,"sell":279.8}}
1501087584.31={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":22993.069002,"buy":279,"sell":279.8}}
1501087614.55={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":22993.069002,"buy":279,"sell":279.8}}
1501087644.78={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":22993.069002,"buy":279,"sell":279.8}}
1501087675.07={"ticker":{"high":288.8,"low":271,"last":279,"vol":22999.069002,"buy":279,"sell":279.8}}
1501087705.26={"ticker":{"high":288.8,"low":271,"last":279,"vol":22999.069002,"buy":279,"sell":279.8}}
1501087735.55={"ticker":{"high":288.8,"low":271,"last":279,"vol":22999.069002,"buy":279,"sell":279.8}}
1501087765.74={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23001.069002,"buy":279,"sell":279.8}}
1501087795.98={"ticker":{"high":288.8,"low":271,"last":279,"vol":23007.256002,"buy":278,"sell":279}}
1501087826.52={"ticker":{"high":288.8,"low":271,"last":279,"vol":23007.256002,"buy":278,"sell":279}}
1501087856.76={"ticker":{"high":288.8,"low":271,"last":278,"vol":23007.656002,"buy":278,"sell":279}}
1501087887.02={"ticker":{"high":288.8,"low":271,"last":278,"vol":23007.656002,"buy":278,"sell":279}}
1501087917.26={"ticker":{"high":288.8,"low":271,"last":278,"vol":23007.656002,"buy":278,"sell":279}}
1501087947.54={"ticker":{"high":288.8,"low":271,"last":278,"vol":23007.656002,"buy":278,"sell":279}}
1501087977.76={"ticker":{"high":288.8,"low":271,"last":278,"vol":23007.656002,"buy":278.02,"sell":279}}
1501088007.97={"ticker":{"high":288.8,"low":271,"last":278,"vol":23007.656002,"buy":278.02,"sell":279}}
1501088038.22={"ticker":{"high":288.8,"low":271,"last":279,"vol":23007.727619,"buy":278.02,"sell":279}}
1501088068.44={"ticker":{"high":288.8,"low":271,"last":279,"vol":23007.727619,"buy":278.02,"sell":279}}
1501088098.7={"ticker":{"high":288.8,"low":271,"last":279,"vol":23007.811842,"buy":278.02,"sell":279}}
1501088129.02={"ticker":{"high":288.8,"low":271,"last":279,"vol":23007.811842,"buy":278,"sell":279}}
1501088159.26={"ticker":{"high":288.8,"low":271,"last":279,"vol":23007.811842,"buy":278,"sell":278.02}}
1501088189.51={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":23023.67473,"buy":278,"sell":278.02}}
1501088219.8={"ticker":{"high":288.8,"low":271,"last":278.02,"vol":23023.67473,"buy":278,"sell":278.02}}
1501088250.02={"ticker":{"high":288.8,"low":271,"last":279,"vol":23025.035552,"buy":278,"sell":279}}
1501088280.25={"ticker":{"high":288.8,"low":271,"last":279,"vol":23025.432427,"buy":278,"sell":279}}
1501088310.47={"ticker":{"high":288.8,"low":271,"last":279,"vol":23025.432427,"buy":278.02,"sell":279}}
1501088340.63={"ticker":{"high":288.8,"low":271,"last":279,"vol":23025.432427,"buy":278.02,"sell":279}}
1501088370.87={"ticker":{"high":288.8,"low":271,"last":279,"vol":23025.432427,"buy":278.02,"sell":279}}
1501088401.12={"ticker":{"high":288.8,"low":271,"last":279,"vol":23025.432427,"buy":278.02,"sell":279}}
1501088432.16={"ticker":{"high":288.8,"low":271,"last":279,"vol":23025.432427,"buy":278.02,"sell":279}}
1501088462.45={"ticker":{"high":288.8,"low":271,"last":279,"vol":23027.331996,"buy":279,"sell":279.8}}
1501088492.71={"ticker":{"high":288.8,"low":271,"last":279,"vol":23027.331996,"buy":279,"sell":279.72}}
1501088522.93={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088553.16={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088583.48={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088613.72={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088643.93={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088674.18={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088704.43={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088734.71={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088764.94={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088796.89={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279.02,"sell":279.72}}
1501088827.13={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.8}}
1501088857.36={"ticker":{"high":288.8,"low":271,"last":279,"vol":22990.633958,"buy":279,"sell":279.72}}
1501088887.62={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501088917.83={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501088948.07={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501088978.27={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089008.46={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089038.73={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089069.0={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089099.19={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089129.42={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089159.64={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089189.87={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089220.09={"ticker":{"high":288.8,"low":271,"last":279,"vol":22980.635957,"buy":279,"sell":279.72}}
1501089250.48={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23032.962031,"buy":279,"sell":279.8}}
1501089280.82={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23032.962031,"buy":279,"sell":279.8}}
1501089311.01={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.724387,"buy":279,"sell":279.8}}
1501089341.33={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.784671,"buy":279,"sell":279.8}}
1501089371.59={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.784671,"buy":279,"sell":279.8}}
1501089401.83={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.784671,"buy":279,"sell":279.8}}
1501089432.38={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.784671,"buy":279.02,"sell":279.8}}
1501089462.6={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.820188,"buy":279.02,"sell":279.8}}
1501089492.82={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23028.060245,"buy":279,"sell":279.8}}
1501089523.06={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.264732,"buy":279,"sell":279.8}}
1501089553.35={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.264732,"buy":279,"sell":279.8}}
1501089583.62={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.456376,"buy":279,"sell":279.8}}
1501089613.91={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23029.757032,"buy":279,"sell":279.8}}
1501089644.11={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23030.73982,"buy":279,"sell":279.8}}
1501089674.34={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23033.226643,"buy":279,"sell":279.8}}
1501089704.59={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23035.141235,"buy":279,"sell":279.8}}
1501089734.8={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23035.141235,"buy":279,"sell":279.8}}
1501089764.99={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23035.95513,"buy":279,"sell":279.8}}
1501089795.23={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23037.58292,"buy":279,"sell":279.8}}
1501089825.48={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23037.58292,"buy":279,"sell":279.8}}
1501089855.67={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23040.025508,"buy":279,"sell":279.8}}
1501089885.9={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23042.084405,"buy":279,"sell":279.8}}
1501089916.15={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23044.526809,"buy":279,"sell":279.8}}
1501089946.37={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23090.355265,"buy":279,"sell":279.8}}
1501089976.65={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23092.446306,"buy":279,"sell":279.8}}
1501090006.9={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23097.89762,"buy":279,"sell":279.8}}
1501090037.11={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23065.154541,"buy":279,"sell":279.8}}
1501090067.32={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23065.154541,"buy":279,"sell":279.8}}
1501090097.53={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23065.154541,"buy":279,"sell":279.8}}
1501090127.74={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23065.154541,"buy":279.02,"sell":279.8}}
1501090157.97={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23065.154541,"buy":279,"sell":279.8}}
1501090188.2={"ticker":{"high":288.8,"low":271,"last":279.8,"vol":23067.203432,"buy":279,"sell":279.81}}
1501090218.51={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23067.401273,"buy":279,"sell":279.81}}
1501090248.81={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23067.401273,"buy":279,"sell":279.81}}
1501090279.05={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23067.401273,"buy":279,"sell":279.81}}
1501090309.33={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23067.401273,"buy":277.16,"sell":278}}
1501090339.59={"ticker":{"high":288.8,"low":271,"last":278,"vol":23090.941073,"buy":278.12,"sell":279.8}}
1501090369.84={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":280,"sell":280.82}}
1501090400.06={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":280,"sell":280.82}}
1501090430.3={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.12,"sell":279.73}}
1501090460.56={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.12,"sell":279.73}}
1501090490.79={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.15,"sell":279.73}}
1501090521.05={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.18,"sell":280.82}}
1501090551.3={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.28,"sell":280.82}}
1501090581.53={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.21,"sell":280.82}}
1501090611.83={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.3,"sell":280.82}}
1501090642.08={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.25,"sell":280.82}}
1501090672.31={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.13,"sell":280.82}}
1501090702.53={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.12,"sell":280.82}}
1501090732.79={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.15,"sell":280.82}}
1501090763.01={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23093.427682,"buy":278.24,"sell":280.82}}
1501090793.23={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23076.581527,"buy":278.21,"sell":280.82}}
1501090823.47={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23076.581527,"buy":278.3,"sell":280.82}}
1501090853.73={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23076.581527,"buy":278.38,"sell":280.82}}
1501090883.9={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23076.581527,"buy":278.15,"sell":280.82}}
1501090914.14={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23076.581527,"buy":278.24,"sell":280.82}}
1501090944.38={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23076.581527,"buy":278.34,"sell":280.82}}
1501090974.58={"ticker":{"high":288.8,"low":271,"last":279.81,"vol":23076.581527,"buy":278.16,"sell":280.82}}
1501091004.8={"ticker":{"high":288.8,"low":271,"last":283.77,"vol":23166.661238,"buy":278.16,"sell":283.77}}
1501091036.38={"ticker":{"high":288.8,"low":271,"last":283.77,"vol":23164.160204,"buy":279.82,"sell":283.77}}
1501091066.62={"ticker":{"high":288.8,"low":271,"last":283.77,"vol":23164.160204,"buy":279.95,"sell":283.75}}
1501091096.81={"ticker":{"high":288.8,"low":271,"last":283.77,"vol":23164.160204,"buy":280.06,"sell":283.75}}
1501091127.06={"ticker":{"high":288.8,"low":271,"last":283.77,"vol":23164.160204,"buy":280.18,"sell":283.75}}
1501091157.35={"ticker":{"high":288.8,"low":271,"last":283.77,"vol":23164.160204,"buy":280.24,"sell":283.75}}
1501091187.6={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23191.160204,"buy":278.17,"sell":283.75}}
1501091217.78={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23191.160204,"buy":278.31,"sell":283.75}}
1501091248.03={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23191.160204,"buy":278.46,"sell":283.75}}
1501091278.26={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23191.160204,"buy":278.59,"sell":283.75}}
1501091308.54={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23191.160204,"buy":278.73,"sell":283.75}}
1501091338.81={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23191.160204,"buy":278.85,"sell":283.75}}
1501091368.97={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23190.431791,"buy":278.95,"sell":283.75}}
1501091399.24={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23184.575951,"buy":279.04,"sell":283.75}}
1501091429.45={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23182.795784,"buy":280.25,"sell":283.75}}
1501091459.71={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23184.885012,"buy":280.32,"sell":283.75}}
1501091490.02={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23172.727773,"buy":280.45,"sell":283.75}}
1501091520.3={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23171.30728,"buy":280.29,"sell":283.75}}
1501091550.55={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23171.30728,"buy":280.34,"sell":283.75}}
1501091580.8={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23171.30728,"buy":280.34,"sell":283.75}}
1501091611.12={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23169.458936,"buy":280.42,"sell":283.75}}
1501091641.32={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23168.658936,"buy":280.42,"sell":283.75}}
1501091671.6={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23168.658936,"buy":280.42,"sell":283.72}}
1501091702.62={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23168.658936,"buy":278.2,"sell":283.72}}
1501091732.9={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23168.658936,"buy":278.31,"sell":283.72}}
1501091763.15={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23168.658936,"buy":278.56,"sell":283.72}}
1501091793.44={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23168.658936,"buy":278.64,"sell":283.72}}
1501091823.68={"ticker":{"high":288.8,"low":271,"last":283.75,"vol":23168.658936,"buy":278.75,"sell":283.72}}
1501091853.9={"ticker":{"high":288.8,"low":271,"last":278.89,"vol":23190.856371,"buy":278.92,"sell":283.72}}
1501091884.16={"ticker":{"high":288.8,"low":271,"last":278.92,"vol":23192.856371,"buy":279.09,"sell":283.67}}
1501091914.42={"ticker":{"high":288.8,"low":271,"last":278.92,"vol":23192.856371,"buy":279.23,"sell":283.63}}
1501091944.69={"ticker":{"high":288.8,"low":271,"last":278.92,"vol":23192.657101,"buy":279.36,"sell":283.7}}
1501091974.9={"ticker":{"high":288.8,"low":271,"last":278.92,"vol":23192.657101,"buy":279.55,"sell":283.66}}
1501092005.13={"ticker":{"high":288.8,"low":271,"last":278.92,"vol":23192.657101,"buy":279.65,"sell":283.6}}
1501092035.37={"ticker":{"high":288.8,"low":271,"last":278.92,"vol":23192.657101,"buy":280.11,"sell":283.7}}
